Output file: output/wt_090098.root input file:/disk03/lowe10/sk7/sle/lomugd.090098.root
 Id of this manager : 10
InitReadRoot: total = 155817
RUNINFO found in the rare list
SK geometry setting: 6
***** Dummy rgetvalue was called. (Remote File Access is not supported) *****
==========WT:========== 12451.1 13425.4 12157.4
0/155817
Sec_Event 2159715 N50: 32
Sec_Event 2479708 N50: 25
Sec_Event 2493606 N50: 28
Sec_Event 3111231 N50: 34
T: -0.0915798 Q: -0.00572454
T: -0.206329 Q: -0.00411737
T: -0.315822 Q: -0.00681871
T: -0.416731 Q: -0.0069117
T: -0.505991 Q: -0.00826663
T: -0.580888 Q: 1.1201
T: -0.639148 Q: -0.00916151
T: -0.679 Q: 1.38845
T: -0.699234 Q: -0.00929386
T: -0.699234 Q: -0.0117515
T: -0.679 Q: 1.09253
T: -0.639148 Q: -0.0136621
T: -0.580888 Q: -0.0177053
T: -0.505991 Q: 1.13994
T: -0.416731 Q: -0.0225095
T: -0.315822 Q: 1.30773
T: -0.206329 Q: 1.33005
T: -0.0915798 Q: -0.0229434
T: 0.0249401 Q: -0.0263068
T: 0.13969 Q: -0.0224299
T: 0.249183 Q: 2.50495
T: 0.350092 Q: -0.0228533
T: 0.439351 Q: 1.31762
T: 0.514249 Q: -0.0388981
T: 0.572509 Q: -0.0312985
T: 0.612361 Q: 1.0151
T: 0.632594 Q: 1.06585
T: 0.632594 Q: -0.0233131
T: 0.612361 Q: -0.0224337
T: 0.572509 Q: -0.0130108
T: 0.514249 Q: -0.00817918
T: 0.439351 Q: -0.0084973
T: 0.350092 Q: -0.0069557
T: 0.249183 Q: -0.00743183
T: 0.13969 Q: 1.06205
T: 0.0249401 Q: -0.00353517
Sec_Event 3321998 N50: 30
T: 0.252936 Q: 1.48647
T: 0.148266 Q: -0.042666
T: 0.0483914 Q: -0.037151
T: -0.0436539 Q: -0.0329567
T: -0.125073 Q: -0.0324824
T: -0.193391 Q: 1.09755
T: -0.246534 Q: 1.38745
T: -0.282885 Q: -0.0273314
T: -0.301341 Q: -0.020456
T: -0.301341 Q: -0.0294931
T: -0.282885 Q: -0.0145539
T: -0.246534 Q: 1.26078
T: -0.193391 Q: -0.0111482
T: -0.125073 Q: 1.18049
T: -0.0436539 Q: -0.00807247
T: 0.0483914 Q: -0.00636091
T: 0.148266 Q: 1.12568
T: 0.252936 Q: -0.00793763
T: 0.359221 Q: -0.00678132
T: 0.463891 Q: -0.00812153
T: 0.563766 Q: -0.00970017
T: 0.655812 Q: 1.09948
T: 0.73723 Q: -0.00764557
T: 0.805549 Q: -0.00756233
T: 0.858691 Q: 1.30072
T: 0.895043 Q: 1.47489
T: 0.913499 Q: -0.00642104
T: 0.913499 Q: -0.00575502
T: 0.895043 Q: -0.00459742
T: 0.858691 Q: -0.00712541
T: 0.805549 Q: -0.00800659
T: 0.73723 Q: 1.37455
T: 0.655812 Q: -0.0153955
T: 0.563766 Q: -0.0264974
T: 0.463891 Q: -0.0409652
T: 0.359221 Q: 1.21559
Sec_Event 3321998 N50: 26
T: 0.341272 Q: -0.00818387
T: 0.243579 Q: -0.0149916
T: 0.150361 Q: -0.00751342
T: 0.0644515 Q: 1.15702
T: -0.0115403 Q: 1.10828
T: -0.0753049 Q: -0.00702208
T: -0.124905 Q: -0.00635442
T: -0.158834 Q: 1.45634
T: -0.176059 Q: -0.0117204
T: -0.176059 Q: -0.00411761
T: -0.158834 Q: -0.00522725
T: -0.124905 Q: -0.00567464
T: -0.0753049 Q: 1.23365
T: -0.0115403 Q: -0.00478229
T: 0.0644515 Q: -0.00834198
T: 0.150361 Q: -0.00710355
T: 0.243579 Q: 1.03134
T: 0.341272 Q: -0.0114476
T: 0.440472 Q: -0.008289
T: 0.538166 Q: 1.33738
T: 0.631383 Q: -0.00825248
T: 0.717293 Q: 1.0505
T: 0.793285 Q: -0.00745987
T: 0.85705 Q: 1.34327
T: 0.90665 Q: -0.00468961
T: 0.940578 Q: 1.19734
T: 0.957804 Q: -0.00443869
T: 0.957804 Q: -0.00460553
T: 0.940578 Q: -0.00568438
T: 0.90665 Q: -0.00690121
T: 0.85705 Q: -0.00685713
T: 0.793285 Q: 1.01257
T: 0.717293 Q: 2.67334
T: 0.631383 Q: -0.0157887
T: 0.538166 Q: -0.0103651
T: 0.440472 Q: -0.011073
